,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,,+,,,,-,-,,,,,|,$,,$,,$,|,|,,|,|,$,$,$,|,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,|,,|,-,-,,,,,,,|,$,,$,,$,|,|,,|,,$,$,$,|,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,|,,|,$,$,|,,,,,,|,$,,$,,$,|,|,,|,,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,$,$,$,$,$,$,$,$,$,$,|,,|,+,,$,$,|,,,,,,|,$,$,$,$,$,|,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,$,$,$,$,$,$,$,$,$,$,$,|,|,,|,$,$,|,,,,,,,-,-,,-,-,,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,$,$,$,$,$,$,$,$,$,$,$,|,|,,|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,$,$,$,$,$,$,$,$,$,$,$,$,/,,|,+,,,,,,,,,,+,,+,,,+,,,,,+,,+,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,$,$,$,$,$,$,$,$,$,$,/,,,|,,,-,-,-,-,-,-,-,,,|,,,-,-,-,-,-,-,-,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,$,$,$,$,$,$,$,/,,,,|,,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,$,$,$,$,$,/,,,,,|,,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,|,,|,,,,,,,,|,,|,,|,,,-,-,-,-,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,|,,|,,|,,|,$,$,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,|,,|,,,,,,,,|,,|,,|,,|,$,$,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,|,$,$,$,-,|,,|,,,,,,,,|,,|,,|,,|,$,$,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,+,,,,,,,,,,,,,,,,,,+,|,,,,,,|,$,$,$,,,,|,,,,,,,,|,,|,,|,,,-,-,-,-,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,|,,,,,,,-,-,-,-,|,,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,|,,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,,/,\,,/,\,,,,,,|,,|,,-,-,-,-,-,,,-,,|,,|,,,,,,,,|,,|,,|,,,,,-,-,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,/,$,$,-,$,$,\,,,,,|,,|,|,$,$,$,$,$,|,|,$,|,|,,|,,,,,,,,|,,|,,|,,,,|,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,\,$,$,$,$,$,/,,,,,|,,|,,-,|,,|,-,,|,,|,|,,|,,-,-,-,-,-,,|,,|,,|,,-,-,-,-,-,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,,|,$,,$,|,,,,,,|,,,-,-,-,,-,-,-,-,,-,,,|,|,$,$,$,$,$,|,|,,|,,|,|,$,$,$,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,/,$,$,$,$,$,\,,,,,|,+,,,,+,,+,,,,,+,,+,|,|,$,$,$,$,$,|,|,,|,,|,|,$,$,$,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,|,,,,,\,$,$,$,$,$,/,,,,,|,,,-,-,,-,-,-,-,-,-,-,,,|,|,$,$,$,$,$,|,|,,|,,|,|,$,$,$,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,+,,,,,,,,+,,,,,,,,,+,|,,,/,\,,,|,$,|,,,/,\,,,|,,|,,-,-,-,,,-,-,-,,|,,|,|,$,$,$,$,$,|,|,,|,,|,|,$,$,$,$,$,|,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,,-,-,-,-,-,-,,-,-,-,-,-,-,-,,,|,,/,$,$,-,$,$,$,$,$,-,$,$,\,,|,,|,|,$,$,$,|,|,$,$,$,|,|,,|,,-,-,-,-,-,,|,,|,,|,,-,-,-,-,-,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,,,,,,|,,|,,,,,,,|,,|,,\,$,$,$,$,$,$,$,$,$,$,$,/,,|,,|,|,$,$,$,|,|,$,,$,|,|,,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,,,,,,|,,|,,,,,,,|,,|,,,|,$,,$,,,,$,,$,|,,,|,,|,|,$,$,$,|,|,$,,$,,,+,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,,,,,|,,|,,,,,|,,|,,|,,/,$,$,$,$,$,$,$,$,$,$,$,\,,|,,|,|,$,$,$,|,|,$,,$,|,|,,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,\,,,,|,,|,,,,/,|,,|,+,,,\,$,$,-,$,$,,$,$,-,$,$,/,,|,,|,|,$,$,$,|,|,$,$,$,|,|,,|,,,,,,,,|,,|,,|,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,\,,,-,,-,,,/,$,|,,|,,|,,,\,/,,-,,,,-,,\,/,,,|,,|,|,$,$,$,|,,-,-,-,,|,,|,-,-,-,-,-,-,,|,,|,,|,,-,-,-,-,-,-,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,$,\,|,$,$,$,|,/,$,$,|,,|,,|,,,,,,,|,,|,,,,,,,|,,|,,-,-,-,,,-,-,-,,|,,|,$,$,$,$,$,$,|,-,,-,,-,|,$,$,$,$,$,$,,+,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,$,$,\,$,,$,/,$,$,$,|,,|,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,,,|,,,,,,|,$,$,$,|,|,,|,-,-,-,-,-,-,$,$,$,$,$,$,$,-,-,-,-,-,-,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,,$,$,$,$,$,$,$,,$,|,,|,+,,,,,,,+,,+,,+,,,,,,,+,|,,,,,,|,$,,$,,,+,|,,,,,,|,-,-,-,-,-,-,-,|,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,,$,$,$,$,$,$,$,,$,|,,|,,,-,-,-,-,,,,-,,,,-,-,-,-,,,|,,,,,,|,$,$,$,|,|,,|,-,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,$,$,/,$,,$,\,$,$,$,|,,|,,|,,,,,|,,|,,|,,|,,,,,|,,|,,,,,,,-,-,-,,|,,|,$,$,$,$,$,$,|,,,,,,|,$,$,$,$,$,$,,+,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,$,/,|,$,$,$,|,\,$,$,|,,|,,|,,,,,|,,|,,|,,|,,,,,|,,|,,,-,-,-,-,-,-,-,,|,,|,-,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,$,/,,,-,,-,,,\,$,|,,|,,|,,,,-,-,,-,-,-,,-,-,,,,|,,|,,|,$,$,$,$,$,$,$,,,+,|,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,/,,,,|,,|,,,,\,|,,|,,|,,,|,$,$,$,$,$,$,$,$,$,|,,,|,,|,,,-,-,-,-,-,-,-,,|,,|,-,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,|,,,,,|,,|,,,,,|,,|,,|,,,|,$,$,$,$,$,$,$,$,$,|,,,|,,|,-,-,,,,-,-,-,-,-,|,+,,$,$,$,$,$,$,|,,,,,,|,$,$,$,$,$,$,,+,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,,,,,,|,,|,,,,,,,|,,|,,,|,$,$,$,$,$,$,$,$,$,|,,,|,,|,$,$,|,,|,$,$,$,$,$,|,,|,-,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,,,|,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
|,,|,,,,,,|,,|,,,,,,,|,,|,,,|,$,$,$,$,$,$,$,$,$,|,,,|,,|,$,$,|,,|,$,,,,$,|,,|,,,,,,,,-,-,-,-,-,,,,,,,,|,+,,,,,$,$,$,$,|,,,,,,,,,,,,,,,,,,,
|,,|,,,,,,|,,|,,,,,,,|,,|,,,|,$,$,$,$,$,$,$,$,$,|,,,|,,|,,,,-,|,$,,,,$,,+,|,-,-,-,-,,-,|,$,$,$,$,$,|,-,,-,-,-,-,|,,|,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
|,,|,,,,,,|,,|,,,,,,,|,,|,,,|,$,$,$,$,$,$,$,$,$,|,,,|,+,,,+,,$,|,$,,,,$,|,+,,$,$,$,$,|,$,$,$,$,$,$,$,$,$,|,$,$,$,$,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
|,,|,,,,,,|,,|,,,,,,,|,,|,,,,-,-,-,-,-,-,-,-,-,,,,|,,|,,,,$,|,$,$,$,$,$,|,,|,$,$,$,$,|,$,$,$,$,$,$,$,$,$,|,$,$,$,$,|,,|,,,,,\,\,\,\,\,,,,,,,,,,,,,,,,,,
|,,,-,-,-,-,-,,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,|,-,-,-,/,$,$,$,$,$,|,,,,,,,,,,,,,,,,,
|,+,,,,,,,,+,,+,,,,,,,+,,,,,,,,,,,,,,,,,,+,,+,,+,,+,,+,,+,,,+,,,,,,+,,,,,+,,,,,,,,,,,+,,,,,$,$,$,$,$,$,|,,,,,,,,,,,,,,,,,
,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,-,,-,,-,,-,,,,-,-,-,-,,-,-,-,,,,-,-,-,-,-,-,-,-,,,|,-,-,-,\,$,$,$,$,$,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,|,$,|,,,,,|,,,+,,,,,,,,,,,,,,+,,,|,$,|,$,|,$,|,$,|,$,|,|,,|,,,-,|,,|,,,|,,|,,,,,,,,,|,,|,,,,,/,/,/,/,/,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-,,,,,,|,,|,,,,-,-,-,-,-,-,-,-,,,,,|,,|,-,-,-,-,-,-,-,-,-,-,|,,|,,|,$,$,$,$,|,,|,,|,,,-,-,-,-,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,|,$,$,$,$,$,$,$,$,-,-,,,|,,|,,,,,|,$,$,-,$,$,|,,|,,|,$,$,$,$,|,,|,,|,,|,$,$,$,$,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,$,|,$,$,$,$,$,$,$,$,$,$,|,,|,,|,-,-,-,,|,$,$,$,$,$,|,,|,-,-,|,$,$,|,-,-,,,,-,|,$,,,$,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,+,$,,|,$,$,,,,,$,$,$,|,,|,,|,$,$,$,|,,|,$,$,$,,,+,,,,,$,$,,,,,+,,,,$,$,$,$,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,$,,|,$,$,,,,,$,$,$,,,,+,,$,,$,|,|,$,$,$,$,$,|,,|,-,-,|,$,$,|,-,-,,,,-,|,$,,,$,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,$,|,$,$,$,$,$,$,$,$,$,$,|,,|,,|,$,$,$,|,|,$,$,-,$,$,|,,|,,,,-,-,,,,|,,|,,|,$,$,$,$,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,|,$,$,$,$,$,$,$,$,-,-,,,|,,|,-,-,-,,,-,-,,-,-,|,,|,,,,,,,,,|,,|,,,-,-,-,-,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,-,-,-,-,-,-,-,-,,,,,|,,|,,,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,,,$,$,$,$,,,,,,|,,|,,,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,+,,,,,,,,+,,,,,,+,,,|,,,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,/,\,,,,,|,,|,,,,,,,$,$,$,$,,,,,,|,,|,,,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,/,$,$,\,,,,|,,|,,,,-,-,-,-,-,-,-,-,,,,,|,,|,,,,,,,,,,,|,,,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,/,$,$,$,$,\,,,|,,|,,,|,$,$,$,$,$,$,$,$,-,-,,,|,,|,,,,,,,,,,,|,+,,,,,,,,,,,+,,,,,,,,,,,+,|,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,|,$,$,,,$,$,|,,|,,|,,$,|,$,$,$,$,$,$,$,$,$,$,|,,|,,|,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,|,$,$,,,$,$,|,-,|,,|,,$,,|,$,$,,,,,$,$,$,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,|,$,,,,,$,,,,+,,+,$,,|,$,$,,,,,$,$,$,,,,+,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,|,$,$,,,$,$,|,-,|,,|,,$,|,$,$,$,$,$,$,$,$,$,$,|,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,|,$,$,,,$,$,|,,|,,|,,,|,$,$,$,$,$,$,$,$,-,-,,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,\,$,$,$,$,/,,,|,,|,,,,-,-,-,-,-,-,-,-,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,\,$,$,/,,,,|,,|,+,,,,,,$,$,$,$,,,,,+,,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,\,/,,,,,|,,|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,-,-,-,-,-,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,|,$,$,$,$,$,|,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,,,-,,,|,,|,,,,,,,,,,,,,|,$,$,$,$,$,|,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,|,,|,$,|,,|,,|,,,,,,,,,,,,,|,$,$,$,$,$,|,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,|,,|,$,|,,|,,|,,,,,,,,,,,,,|,$,$,$,$,$,|,,-,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,|,$,$,$,|,,|,$,|,,|,,|,,,,,,,,,,,,,,-,|,$,|,-,,|,+,,+,,+,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,|,$,-,-,,-,,$,,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,$,,-,-,,,,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,|,+,,,,,,+,,,,+,,,,,,,,,,,,+,,,,,+,,,,,+,|,#,|,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$,-,-,-,-,-,-,-,-,,,,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,|,,,,,,,,|,+,,+,,+,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,$,|,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
